codice_comune_istat,href,text,comune
012035,https://form.agid.gov.it/view/75d9f4ab-9f8f-4882-874c-ae9512c81c72,Dichiarazione di accessibilità,Caronno Varesino
012035,https://form.agid.gov.it/view/407c9dc5-e0b7-46c1-a980-a88adaa4b70b,Obiettivi di Accessibilità 2023,Caronno Varesino
012035,https://form.agid.gov.it/view/866cf3f0-ee6c-11ee-ae98-afa4ef6a87a1,Obiettivi di Accessibilità 2024,Caronno Varesino
012035,https://form.agid.gov.it/view/218e1a60-0a39-11f0-ada3-7578898e0ad9,Obiettivi di accessibilità 2025,Caronno Varesino
012035,https://form.agid.gov.it/view/75d9f4ab-9f8f-4882-874c-ae9512c81c72,Accessibilità,Caronno Varesino
012036,https://form.agid.gov.it/view/e2aa72c0-7984-11ef-ab62-f73a4e704024,Dichiarazione di accessibilità,Casale Litta
012038,https://form.agid.gov.it/view/bedd8f10-1748-11ef-a96e-b5d4b71eff27,Dichiarazione di accessibilità,Casciago
012038,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,Casciago
012039,https://form.agid.gov.it/view/4b35171a-e7e6-4c67-96ed-2e66fd2e72de,Dichiarazione di accessibilità,Casorate Sempione
012040,https://form.agid.gov.it/view/b554f2a0-00b1-11f0-91a4-3dfec3156924,Dichiarazione di accessibilità,Cassano Magnago
012041,https://form.agid.gov.it/view/8926f898-b3de-482f-a372-01c4c6419cbe,Dichiarazione di accessibilità,Cassano Valcuvia
012041,https://form.agid.gov.it/view/ba7679f0-0af4-11f0-85c2-61427dbab3ac,Obiettivi di accessibilità,Cassano Valcuvia
012042,https://form.agid.gov.it/view/f53b6390-b935-11ef-895f-41de39159c6b,Dichiarazione di accessibilità,Castellanza
012043,https://form.agid.gov.it/view/0d4810c0-95e9-11ef-8149-65e2fcc2d231,Dichiarazione di accessibilità,Castello Cabiaglio
012044,https://form.agid.gov.it/view/ff1dd110-e3b3-11ef-834c-370234dc703b,Dichiarazione di accessibilità,Castelseprio
012045,https://form.agid.gov.it/view/8b02e6b0-f850-11ef-8a45-3108a5a3a65d,Dichiarazione di accessibilità,Castelveccana
012046,https://form.agid.gov.it/view/ca37e4d0-0a1f-11f0-9054-d323d47442ca,Dichiarazione di accessibilità,Castiglione Olona
012047,https://halleyweb.com/c012047/zf/index.php/trasparenza, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Castronno
012047,https://form.agid.gov.it/view/669db360-74d2-11ef-a405-6767b0dfd80e,"Dichiarazione di
                                                        accessibilità",Castronno
012049,https://form.agid.gov.it/view/a6749180-7995-11ef-91d1-4b235f88fe43,Dichiarazione di accessibilità,Cazzago Brabbia
012049,https://form.agid.gov.it/view/63b3fa1d-f233-4ee9-a126-f38884d1e532,Obiettivi di accessibilità,Cazzago Brabbia
012050,https://www.servizipubblicaamministrazione.it/cms/trasparenza/Home/tabid/20789/Default.aspx?Portale=10225, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Cislago
012050,https://form.agid.gov.it/view/5b014470-bc50-11ef-aa7a-19108c09ee2e,"Dichiarazione di
                                                        accessibilità",Cislago
012051,https://form.agid.gov.it/view/64ca01b0-7199-11ef-9f6e-11451c7f1d7f,Dichiarazione di accessibilità,Cittiglio
012052,https://servizionline.hspromilaprod.hypersicapp.net/cmsclivio/portale/trasparenza/trasparenzaamministrativa.aspx?P=6700, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Clivio
012052,https://form.agid.gov.it/view/c34cbe20-719f-11ef-8e51-91d4c7bb3b7f,"Dichiarazione di
                                                        accessibilità",Clivio
012053,/index.php/utility/accessibilita,Accessibilità,Cocquio-Trevisago
012053,https://form.agid.gov.it/view/dbeb8780-7736-11ef-9dba-e79992f5448a,Dichiarazione di accessibilità,Cocquio-Trevisago
012053,https://form.agid.gov.it/view/36dd2cb0-0310-11f0-a7af-419e93992bf7,Obiettivi di accessibilità,Cocquio-Trevisago
012054,https://form.agid.gov.it/view/7b926ba0-e10a-11ee-9133-95f7981a8592,"Dichiarazione di
                                                        accessibilità",Comabbio
012055,https://form.agid.gov.it/view/70c447cf-24b6-45d6-8dae-e8cfa27b1b15,Dichiarazione di accessibilità,Comerio
012056,https://form.agid.gov.it/view/403df020-7c9f-11ef-a35e-e3ffe0d5647c,Dichiarazione di accessibilità,Cremenaga
012057,https://form.agid.gov.it/view/62344bf0-0955-11f0-94a5-f9a5ce40c36e,Dichiarazione di accessibilità,Crosio della Valle
012058,https://form.agid.gov.it/view/03132c70-d0aa-11ee-8969-71fd3a6d7855,Dichiarazione di accessibilità,Cuasso al Monte
012058,https://form.agid.gov.it/view/03132c70-d0aa-11ee-8969-71fd3a6d7855,Accessibilità,Cuasso al Monte
012060,https://form.agid.gov.it/view/090a6130-bbb3-11ef-8b18-d5d061f0fd76,Dichiarazione di accessibilità,Cunardo
012061,https://form.agid.gov.it/view/b8ef7cfe-b64e-4c11-af97-bc3beb750a38,Dichiarazione di accessibilità,Curiglia con Monteviasco
012062,https://form.agid.gov.it/view/8c08a090-0309-11f0-a2c2-1fa4dd1f38d9,Dichiarazione di accessibilità,Cuveglio
012063,https://form.agid.gov.it/view/8f4c6ad0-7a5a-11ef-b77d-d3e06d0903c4,Dichiarazione di accessibilità,Cuvio
012064,/amministrazione-trasparente, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Daverio
012064,https://form.agid.gov.it/view/32f80da0-7f16-11ef-823f-83f03eed8ba7,"Dichiarazione di
                                                        accessibilità",Daverio
012065,https://form.agid.gov.it/view/39714e8b-a47a-4497-99ef-9b1ca87b7976,Dichiarazione di accessibilità,Dumenza
012066,https://form.agid.gov.it/view/58d4d940-7a3e-11ef-a067-2b326747373b,Dichiarazione di accessibilità ›,Duno
012067,https://form.agid.gov.it/view/e26d2040-7692-11ef-acf7-e7b62fd4482b,Dichiarazione di accessibilità,Fagnano Olona
012068,https://form.agid.gov.it/view/63c7add0-a326-11ef-89ce-79dd3d7ce3d3,Dichiarazione di accessibilità,Ferno
012068,https://form.agid.gov.it/view/63c7add0-a326-11ef-89ce-79dd3d7ce3d3,Accessibilità,Ferno
012069,https://form.agid.gov.it/view/712f5380-04a4-11f0-b599-9392e653795d,Dichiarazione di accessibilità,Ferrera di Varese
012072,https://form.agid.gov.it/view/c0999a39-caab-498f-a325-6edd468e7f96,Dichiarazione di accessibilità,Gavirate
012073,https://form.agid.gov.it/view/cf24c010-79ad-11ef-9e98-9dc7218b00ed,Dichiarazione di accessibilità,Gazzada Schianno
012073,https://form.agid.gov.it/view/cf24c010-79ad-11ef-9e98-9dc7218b00ed,Accessibilità,Gazzada Schianno
012074,https://form.agid.gov.it/view/16a81a60-f837-11ef-b306-73f60c65004b,Dichiarazione di accessibilità,Gemonio
012075,https://form.agid.gov.it/view/f7f093c0-f57d-11ee-90a3-a913c1cc4bfa,Dichiarazione di accessibilità,Gerenzano
012075,https://form.agid.gov.it/view/f7f093c0-f57d-11ee-90a3-a913c1cc4bfa,Accessibilità,Gerenzano
012076,https://form.agid.gov.it/view/6c61bb10-f8b4-11ee-94be-3bd0740fbfc9,Dichiarazione di accessibilità,Germignaga
012077,https://form.agid.gov.it/view/2d412758-6f94-48bf-b76d-207cf28e50a7,Dichiarazione di accessibilità,Golasecca
012079,https://form.agid.gov.it/view/f4403bb0-773f-11ef-8653-4d8dd80c5c25,"Dichiarazione di
                                                        accessibilità",Gorla Minore
012080,https://form.agid.gov.it/view/4c661aa0-0893-11f0-8843-2b39d62afcb4,Dichiarazione di accessibilità,Gornate Olona
012081,https://form.agid.gov.it/view/4e7fba10-79c0-11ef-ab31-99010a420248,Dichiarazione di accessibilità,Grantola
012081,https://form.agid.gov.it/view/4e7fba10-79c0-11ef-ab31-99010a420248,Accessibilità,Grantola
012082,https://form.agid.gov.it/view/b552a4d0-5e33-11ef-877d-a97d9ae8f69e,"Dichiarazione di
                                                        accessibilità",Inarzo
012083,https://form.agid.gov.it/view/ce018450-eeb2-11ef-9673-d7b608c92c40,"Dichiarazione di
                                                        accessibilità",Induno Olona
012084,https://form.agid.gov.it/view/b3fdb6cc-2051-46a0-990c-017efa89b838,Dichiarazione di accessibilità,Ispra
012085,https://form.agid.gov.it/view/59ed8220-00ba-11f0-b526-e50018a082c4,Dichiarazione di accessibilità,Jerago con Orago
012085,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,Jerago con Orago
012086,/amministrazione-trasparente, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Lavena Ponte Tresa
012086,https://form.agid.gov.it/view/ef445680-a720-11ef-9c26-69cc39138143,"Dichiarazione di
                                                        accessibilità",Lavena Ponte Tresa
012087,https://form.agid.gov.it/view/31fbccf2-bdc7-4bf4-9cd2-dd5de56e25ea,Dichiarazione di accessibilità,Laveno-Mombello
012087,https://form.agid.gov.it/view/003ad380-fb52-11ef-8373-87bece5ead8d,Obiettivi di Accessibilità,Laveno-Mombello
012087,https://form.agid.gov.it/view/1bc59380-644c-11ef-9667-596c28d9bab4,Dichiarazione di accessibilità,Laveno-Mombello
012087,https://form.agid.gov.it/view/31fbccf2-bdc7-4bf4-9cd2-dd5de56e25ea,Accessibilità,Laveno-Mombello
012088,https://halleyweb.com/c012088/zf/index.php/trasparenza/index/index, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della Pubblica Amministrazione,Leggiuno
012088,https://form.agid.gov.it/view/8dfda480-7f0c-11ef-9e2f-0948ed1a28f7,"Dichiarazione di
                                                        accessibilità",Leggiuno
012090,https://form.agid.gov.it/view/3c065d80-f9bd-11ef-aafb-79e6f2ec83f7,Dichiarazione di accessibilità,Lonate Pozzolo
012090,https://www.comune.lonatepozzolo.va.it/it/accessibility,Accessibilità,Lonate Pozzolo
012091,https://form.agid.gov.it/view/41d8d1e0-0a2d-11f0-9198-a54635692eab,Accessibilità,Lozza
012092,https://form.agid.gov.it/view/8f733a70-7a5f-11ef-b09b-255782d95261,"Dichiarazione di
                                                        accessibilità",Luino
012093,https://form.agid.gov.it/view/62e09da0-79af-11ef-93e1-ff908d2a5564,Dichiarazione di accessibilità,Luvinate
012096,https://form.agid.gov.it/view/022d48b0-1dab-11ef-8163-3dfefb46f7ba,Dichiarazione di accessibilità,Malnate
012097,https://form.agid.gov.it/view/1449cca0-75a1-11ef-9049-df690d46dd67,Dichiarazione di accessibilità,Marchirolo
012098,https://form.agid.gov.it/view/3ba6bda0-7400-11ef-9285-47b6d83c7236,Dichiarazione di accessibilità,Marnate
012098,https://form.agid.gov.it/view/3ba6bda0-7400-11ef-9285-47b6d83c7236,Accessibilità,Marnate
012100,https://form.agid.gov.it/view/bc15d450-7ca5-11ef-8b25-b15ac2af91b0,Dichiarazione di accessibilità,Masciago Primo
012101,https://form.agid.gov.it/view/9c2dc83d-08db-43b5-81af-9d19584f4ccb,Dichiarazione di accessibilità,Mercallo
012103,https://form.agid.gov.it/view/f8e4f9a0-7594-11ef-b729-0799acd01dde,Dichiarazione di accessibilità,Montegrino Valtravaglia
012104,https://form.agid.gov.it/view/12304680-0951-11f0-a5b6-695e2f97fbff,Dichiarazione di accessibilità,Monvalle
012105,https://form.agid.gov.it/view/e5056c50-44d7-11ef-838c-f5dd86aac510,Dichiarazione di accessibilità,Morazzone
012105,https://form.agid.gov.it/view/e5056c50-44d7-11ef-838c-f5dd86aac510,Accessibilità,Morazzone
012106,https://form.agid.gov.it/view/ba0b2920-002c-11f0-8afa-09f18fa14ec5,Dichiarazione di accessibilità,Mornago
012106,https://form.agid.gov.it/view/1205a1e0-002e-11f0-a071-7df07f26df1a,Obiettivi Accessibilità,Mornago
012107,https://form.agid.gov.it/view/ee3efc18-4098-4077-922e-9eabdd469da5,Dichiarazione di accessibilità,Oggiona con Santo Stefano
012108,https://form.agid.gov.it/view/c9ae9190-f8a4-11ee-ab43-6191ddcc55b3,"Dichiarazione di
                                                        accessibilità",Olgiate Olona
012109,#,Dichiarazione di accessibilità,Origgio
012110,https://form.agid.gov.it/view/d2337f2c-2c84-4c94-baf7-0b5e9ed7ff6d/,Dichiarazione di accessibilità ›,Orino
012113,https://form.agid.gov.it/view/b6a4d9f0-031c-11f0-b551-0d1d7ab094d3,Dichiarazione di accessibilità,Porto Ceresio
012114,https://form.agid.gov.it/view/0fc9a0f0-74cb-11ef-9c43-d7d4d03afc6b,"Dichiarazione di
                                                        accessibilità",Porto Valtravaglia
012115,https://form.agid.gov.it/view/be7d5d30-f4f0-11ef-a775-d9baa7edf035,Dichiarazione di accessibilità,Rancio Valcuvia
012116,https://form.agid.gov.it/view/57b9ea70-fdb3-11ef-8009-0329973b1785,Dichiarazione di accessibilità,Ranco
012117,../../servizi/Menu/dinamica.aspx?ID=19177,"Accessibilità e catalogo di dati, metadati e banche dati",Saltrio
012117,https://form.agid.gov.it/view/3a3a2d10-7768-11ef-8842-e993e377dcd7,Dichiarazione di Accessibilità,Saltrio
012121,/index.php/accessibilita,Accessibilità,Solbiate Arno
012122,https://form.agid.gov.it/view/9a649526-cb35-49c7-b53d-0b08e494c387/,Dichiarazione di accessibilità,Solbiate Olona
012123,https://form.agid.gov.it/view/493f9130-7662-11ef-8bbb-b18bdab46b52,Dichiarazione di accessibilità,Somma Lombardo
012124,https://form.agid.gov.it/view/c55d69c0-03db-11f0-b835-61afabbd8682,Dichiarazione di accessibilità,Sumirago
012125,https://form.agid.gov.it/view/c6688870-0604-11ef-946f-c1a8c561a02a,Dichiarazione di accessibilità,Taino
012125,https://form.agid.gov.it/view/c6688870-0604-11ef-946f-c1a8c561a02a,Accessibilità,Taino
012126,https://form.agid.gov.it/view/3670e120-79ba-11ef-8a52-87bd3280a1d5,Dichiarazione di accessibilità,Ternate
012127,https://form.agid.gov.it/view/68611ae0-ff22-11ef-8dbd-ad4738c1d840,Dichiarazione di accessibilità,Tradate
012128,https://form.agid.gov.it/view/4c64722b-dc44-4bd2-8043-69a9629c9b12,Accessibilità,Travedona-Monate
012129,https://form.agid.gov.it/view/2f87f404-f41e-4e9a-9098-b613ae28cf2c,Dichiarazione di accessibilità,Tronzano Lago Maggiore
012130,https://uboldo.trasparenza-valutazione-merito.it/web/trasparenza/trasparenza, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione.,Uboldo
012130,https://form.agid.gov.it/view/80d755a0-f5bb-11ef-a63e-0fd2f053aae9,"Dichiarazione di
                                                        accessibilità",Uboldo
012132,https://form.agid.gov.it/view/339ffdd0-4a5a-11ef-a754-87ab7e223135,Dichiarazione di accessibilità,Varano Borghi
012132,https://form.agid.gov.it/view/339ffdd0-4a5a-11ef-a754-87ab7e223135,Accessibilità,Varano Borghi
012133,https://form.agid.gov.it/view/18601940-cf27-11ef-87ee-8f8027614678,Dichiarazione di Accessibilità,Varese
012134,/amministrazione-trasparente, Amministrazione trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Vedano Olona
012134,https://form.agid.gov.it/view/301b9d70-0564-11f0-b7a1-59d5430fa801,"Dichiarazione di
                                                        accessibilità",Vedano Olona
012136,https://form.agid.gov.it/view/18433020-f325-11ee-afbd-a1f4c6089e06,Dichiarazione di accessibilità,Venegono Inferiore
012136,https://form.agid.gov.it/view/18433020-f325-11ee-afbd-a1f4c6089e06,Accessibilità,Venegono Inferiore
012137,https://form.agid.gov.it/view/b0862e90-0942-11ef-92f4-93d7a273394f,Dichiarazione di accessibilità,Venegono Superiore
012137,https://form.agid.gov.it/view/b0862e90-0942-11ef-92f4-93d7a273394f,Accessibilità,Venegono Superiore
012138,https://form.agid.gov.it/view/8d3c782f-4f09-4d6b-9476-a8494503f9e3/,Dichiarazione di accessibilità,Vergiate
012138,https://form.agid.gov.it/view/8d3c782f-4f09-4d6b-9476-a8494503f9e3,Accessibilità,Vergiate
012139,https://form.agid.gov.it/view/70fcfc10-dace-11ee-bcc5-67f27ece33a9,"Dichiarazione di
                                                        accessibilità",Viggiù
012140,/c012140/zf/index.php/trasparenza/index/index/categoria/150,Obiettivi di accessibilità,Vizzola Ticino
012140,https://form.agid.gov.it/view/a4625e0a-5a4a-479e-b7c4-da6bcddff1d5,Dichiarazione di accessibilità,Vizzola Ticino
012140,https://form.agid.gov.it/view/396f5c30-7a4b-11ef-9308-0de178c16857,Link Dichiarazione Accessibilità AGID  >>,Vizzola Ticino
012141,https://form.agid.gov.it/view/cd103140-edc7-11ef-9705-e3a90a6b86df,Dichiarazione di accessibilità,Sangiano
012142,https://form.agid.gov.it/view/26fab120-79c0-11ef-a789-1b9d315cd1cf,Dichiarazione di accessibilità,Maccagno con Pino e Veddasca
012142,https://form.agid.gov.it/view/9eae7b2d-d5ca-412b-8522-d2074afd652f,Accessibilità,Maccagno con Pino e Veddasca
013003,https://form.agid.gov.it/view/4ef14920-b951-11ef-8021-b16562f40a61,Dichiarazione di accessibilità,Albavilla
013004,https://form.agid.gov.it/view/55a39290-7c17-11ef-ac0d-3d2b8fe2fdd9,Dichiarazione di accessibilità,Albese con Cassano
013005,https://form.agid.gov.it/view/905220a0-700a-11ef-973a-4137dc43d46f,"Dichiarazione di
                                                        accessibilità",Albiolo
013006,https://form.agid.gov.it/view/7357cde0-b3c8-11ef-b87c-c3968e50a453,Dichiarazione di accessibilità,Alserio
013007,https://form.agid.gov.it/view/b0e8f300-0e04-11f0-a6db-071a61850450,Dichiarazione di accessibilità,Alzate Brianza
013009,https://form.agid.gov.it/view/8a93d680-7ca4-11ef-9970-530ae1a692a3,Dichiarazione di accessibilità,Anzano del Parco
013010,/documenti/2734830/amministrazione-trasparente, Amministrazione Trasparente La trasparenza è accessibilità totale ai dati e ai documenti in possesso della pubblica amministrazione,Appiano Gentile
013010,https://form.agid.gov.it/view/ae507620-1825-11ef-a35a-abb70f574921,"Dichiarazione di
                                                        accessibilità",Appiano Gentile
013011,https://form.agid.gov.it/view/a03b1b50-f99b-11ef-b8ed-199bcd9a8731,Dichiarazione di accessibilità,Argegno
013012,https://form.agid.gov.it/view/8c5dc450-91dd-11ef-9d29-d7e4ced2d274,Dichiarazione di accessibilità,Arosio
013013,https://form.agid.gov.it/view/a0b0c98f-4f4f-4bbe-a147-4f70c54cda00,» Dichiarazione di accessibilità,Asso
013015,https://form.agid.gov.it/view/542f2470-a72c-11ef-96e8-dfb223d189c4,Dichiarazione di accessibilità,Barni
013015,javascript:void(0);,Apri barra degli strumenti Strumenti accessibilità ,Barni
013021,https://www.comune.benelario.co.it/accessibilita/,Accessibilità,Bene Lario
013021,https://form.agid.gov.it/view/74f22798-3512-4b8f-a387-0fecbae8d787,Dichiarazione di accessibilità,Bene Lario
